client_id,client_name,status,industry,assignee,due_date,start_date,date_created,date_updated,space,time_logged,Alternates,est_project_total,freight_gp,handled_by,labor_gp,potential_award_date,product_gp,project_total,RFI_due_date,RFP_due_date,revisions,sales_location,salesperson,Specsheets,Specifier,Vendor_partner_alts,Vendor_partner_base,sales_location_office
rfp00393,Regional Emergency Management Office,SUBMITTED,Government,Sophia Carter,2026-02-07 23:28:00,2025-12-30 06:28:00,2025-12-28 12:28:00,2026-02-22 10:08:31,Public Sector Bids,35,0,918524.57,16,RFP Team,24,2026-03-24 13:28:00,8,1011416.63,2026-01-10 22:28:00,2026-02-07 23:28:00,2,ATLANTA,Emily Taylor,1,IA Interior Architects,,Davis Furniture; National; Global; Kimball,Atlanta
rfp00394,Westfield High School District,NO_BID,Education,Ethan Brooks,2026-04-19 08:43:00,2026-03-19 15:43:00,2026-03-18 11:43:00,2026-04-19 08:43:00,Education Pursuits,22,0,1145015.95,30,RFP Team,35,2026-06-02 19:43:00,20,38907,2026-03-27 07:43:00,2026-04-19 08:43:00,3,HOLLYWOOD,Ava Jenkins,1,Vocon,,Davis Furniture; Haworth,Hollywood
rfp00395,Lakeview Community College,SUBMITTED,Education,Lucas Martin,2026-04-19 20:13:00,2026-03-19 07:13:00,2026-03-17 17:13:00,2026-03-19 14:57:16,Education Pursuits,47,1,1341162.07,16,RFP Team,24,2026-05-13 07:13:00,8,1415140.54,2026-04-03 19:13:00,2026-04-19 20:13:00,4,ATLANTA,Logan Foster,1,Vocon,Andreu World; Fabricate,National; Bernhardt; KI,Atlanta
rfp00396,Northbridge Financial Center,LOST,Corporate Office,Amelia Reed,2024-08-16 10:14:00,2024-07-09 18:14:00,2024-07-09 08:14:00,2024-08-25 23:09:46,Strategic Accounts,19,0,343766.71,20,Marketing,30,2024-09-09 19:14:00,10,302736,2024-07-21 10:14:00,2024-08-16 10:14:00,0,ATLANTA,Ava Jenkins,1,JLL,,Kimball; KI; National; Bernhardt,Atlanta
rfp00397,Skyline Boutique Hotel,SUBMITTED,Retail / Hospitality,Olivia Bennett,2025-10-18 00:58:00,2025-09-05 13:58:00,2025-09-05 11:58:00,2025-11-01 06:30:43,RFP Team,99,1,3260826.41,14,RFP Team,21,2025-12-13 09:58:00,7,3514016.61,2025-09-17 23:58:00,2025-10-18 00:58:00,5,HOLLYWOOD,Mason Reed,1,The Switzer Group,Keilhauer; Fabricate,Teknion; JSI; Haworth,Hollywood
rfp00398,Westfield High School District,WON,Education,James Davis,2026-04-27 22:57:00,2026-03-22 04:57:00,2026-03-20 09:57:00,2026-04-27 22:57:00,Education Pursuits,52,0,1533899.3,16,RFP Team,24,2026-07-01 07:57:00,8,1678885.84,2026-04-03 20:57:00,2026-04-27 22:57:00,2,ORLANDO,Emily Taylor,1,Unispace,,Bernhardt; Humanscale; Stylex,Orlando
rfp00399,Lakeview Community College,NO_BID,Education,David Thompson,2024-07-30 11:45:00,2024-07-12 17:45:00,2024-07-12 10:45:00,2024-09-23 10:29:13,Education Pursuits,10,1,459975.94,30,RFP Team,35,2024-10-02 22:45:00,20,55382,2024-07-24 09:45:00,2024-07-30 11:45:00,2,HOLLYWOOD,Mason Reed,1,CallisonRTKL,Andreu World; Martin Brattrud; Versteel,Kimball; HON; Davis Furniture; Global,Hollywood
rfp00400,Metro Health Campus,NO_BID,Healthcare,William Wilson,2025-01-12 01:22:00,2024-12-09 14:22:00,2024-12-07 15:22:00,2025-02-24 00:06:11,Healthcare Bids,16,0,595529.47,30,Sales,35,2025-02-18 10:22:00,20,158532,2024-12-19 00:22:00,2025-01-12 01:22:00,1,NEW YORK,Grace Turner,1,The Switzer Group,,KI; Bernhardt; Kimball,New York
rfp00401,Meridian Services Hub,WON,Corporate Office,Olivia Bennett,2026-03-09 09:48:00,2026-02-23 16:48:00,2026-02-22 16:48:00,2026-03-14 15:05:10,Strategic Accounts,95,1,2764771.62,14,Design,21,2026-05-23 23:48:00,7,2623444.9,2026-02-28 06:48:00,2026-03-09 09:48:00,5,ATLANTA,Logan Foster,1,NELSON,Darran; Beaufurn; m.a.d.,HON; Davis Furniture; Kimball; Allsteel,Atlanta
rfp00402,Crescent Rehabilitation Hospital,NO_BID,Healthcare,David Thompson,2024-10-04 16:36:00,2024-09-17 02:36:00,2024-09-15 16:36:00,2024-11-17 07:30:55,Healthcare Bids,12,0,287980.86,20,Sales,30,2024-12-03 03:36:00,10,598170,2024-09-22 14:36:00,2024-10-04 16:36:00,2,ORLANDO,James Davis,1,DLR Group,,JSI; Teknion; Davis Furniture; Allsteel,Orlando
rfp00403,Transit Authority Operations Hub,SUBMITTED,Government,Mia Cooper,2025-02-27 05:15:00,2025-01-29 15:15:00,2025-01-28 12:15:00,2025-02-25 19:40:08,Public Sector Bids,87,0,3025782.6,14,RFP Team,21,2025-04-09 14:15:00,7,2647748.88,2025-02-03 03:15:00,2025-02-27 05:15:00,5,NEW YORK,Daniel Moore,1,JLL,,Davis Furniture; Teknion,New York
rfp00404,Silverline Corporate Campus,SUBMITTED,Corporate Office,Sophia Carter,2026-02-15 19:47:00,2026-01-14 03:47:00,2026-01-12 13:47:00,2026-01-14 22:57:15,Strategic Accounts,38,0,1132339.02,16,RFP Team,24,2026-03-12 04:47:00,8,1129591.58,2026-01-23 17:47:00,2026-02-15 19:47:00,4,ORLANDO,Logan Foster,0,HOK,,Global; Bernhardt; JSI,Orlando
rfp00405,Skyline Boutique Hotel,IN_REVIEW,Retail / Hospitality,Sophia Carter,2024-10-28 21:06:00,2024-09-29 09:06:00,2024-09-27 10:06:00,2024-11-03 16:34:41,RFP Team,20,0,197003.4,30,RFP Team,35,2024-12-09 06:06:00,20,202208.62,2024-10-12 19:06:00,2024-10-28 21:06:00,2,ATLANTA,Ava Jenkins,0,Gensler,,Global; Allsteel; National; Teknion,Atlanta
rfp00406,Transit Authority Operations Hub,NO_BID,Government,Amelia Reed,2024-12-01 21:37:00,2024-10-25 11:37:00,2024-10-24 08:37:00,2024-12-08 05:01:05,Public Sector Bids,6,0,400448.34,30,Sales,35,2024-12-26 11:37:00,20,160363,2024-11-04 21:37:00,2024-12-01 21:37:00,1,TAMPA,Mason Reed,1,Corgan,,JSI; Davis Furniture; Humanscale,Tampa
rfp00407,Silverline Corporate Campus,SUBMITTED,Corporate Office,Sophia Carter,2025-02-20 00:41:00,2025-01-26 08:41:00,2025-01-24 14:41:00,2025-02-21 14:28:15,Strategic Accounts,78,0,2737290.38,14,Design,21,2025-03-08 14:41:00,7,3021331.65,2025-02-06 22:41:00,2025-02-20 00:41:00,5,TAMPA,Emily Moore,1,JLL,,KI; JSI,Tampa
rfp00408,State Revenue Annex,DRAFT,Government,Olivia Bennett,2024-08-23 17:40:00,2024-08-01 03:40:00,2024-07-30 13:40:00,2024-08-10 23:23:19,Public Sector Bids,45,0,1836984.22,16,RFP Team,24,2024-10-19 02:40:00,8,1884741.45,2024-08-06 17:40:00,2024-08-23 17:40:00,3,NEW YORK,Liam Parker,0,NELSON,,Global; JSI; Humanscale,New York
rfp00409,Grand Harbor Hotel,WON,Retail / Hospitality,David Thompson,2025-03-04 08:19:00,2025-02-03 22:19:00,2025-02-02 10:19:00,2025-03-30 08:04:31,RFP Team,75,0,2402759.64,14,Sales,21,2025-04-11 17:19:00,7,2298835.13,2025-02-14 07:19:00,2025-03-04 08:19:00,5,NEW YORK,Emily Moore,0,Vocon,,Stylex; Davis Furniture; Teknion,New York
rfp00410,Northbridge Financial Center,SUBMITTED,Corporate Office,James Davis,2024-09-26 06:23:00,2024-08-19 16:23:00,2024-08-19 16:23:00,2024-09-12 20:02:40,Strategic Accounts,55,0,1871104.31,14,RFP Team,21,2024-10-23 17:23:00,7,2064090.39,2024-08-27 06:23:00,2024-09-26 06:23:00,4,ATLANTA,Mason Reed,0,Gensler,,Teknion; JSI; Stylex,Atlanta
rfp00411,Emerson University Innovation Hall,WON,Education,Olivia Bennett,2025-12-09 04:34:00,2025-11-07 14:34:00,2025-11-07 11:34:00,2025-12-31 18:15:35,Education Pursuits,65,0,1872812.39,14,RFP Team,21,2026-01-29 13:34:00,7,2102246.24,2025-11-22 04:34:00,2025-12-09 04:34:00,4,ORLANDO,Mason Reed,1,IA Interior Architects,,Kimball; Bernhardt,Orlando
rfp00412,Starlight Oncology Center,NO_BID,Healthcare,Mia Cooper,2024-08-06 12:18:00,2024-07-08 18:18:00,2024-07-07 16:18:00,2024-09-02 07:32:53,Healthcare Bids,20,0,1138251.15,30,Design,35,2024-08-30 23:18:00,20,284686,2024-07-16 10:18:00,2024-08-06 12:18:00,3,ATLANTA,James Davis,0,DLR Group,,JSI; Kimball,Atlanta
rfp00413,Urban Market Flagship Store,LOST,Retail / Hospitality,David Thompson,2025-09-01 15:40:00,2025-08-07 23:40:00,2025-08-06 08:40:00,2025-10-20 18:52:45,RFP Team,74,0,2674567.87,30,Design,35,2025-10-16 00:40:00,20,124776,2025-08-18 13:40:00,2025-09-01 15:40:00,6,HOLLYWOOD,Grace Turner,1,Unispace,,Bernhardt; KI; JSI; Stylex,Hollywood
rfp00414,Metro Health Campus,IN_REVIEW,Healthcare,William Wilson,2025-04-25 20:10:00,2025-04-02 09:10:00,2025-04-01 09:10:00,2025-04-11 16:13:02,Healthcare Bids,31,1,687625.39,20,Sales,30,2025-06-24 07:10:00,10,669251.87,2025-04-16 18:10:00,2025-04-25 20:10:00,2,TAMPA,Emily Taylor,1,JLL,OFS; Via Seating; Arcadia,Haworth; National; Kimball; HON,Tampa
rfp00415,Riverside Casino Expansion,IN_REVIEW,Retail / Hospitality,Olivia Bennett,2025-03-01 03:17:00,2025-01-23 14:17:00,2025-01-23 13:17:00,2025-01-30 11:31:08,RFP Team,60,0,1536668.82,16,Creative,24,2025-03-25 12:17:00,8,1363345.21,2025-02-03 02:17:00,2025-03-01 03:17:00,5,ATLANTA,Ava Jenkins,1,TPG Architecture,,HON; JSI; Teknion,Atlanta
rfp00416,Northshore Surgical Center,SUBMITTED,Healthcare,William Wilson,2024-08-31 01:52:00,2024-07-24 16:52:00,2024-07-24 09:52:00,2024-08-19 09:28:08,Healthcare Bids,114,0,4266613.51,14,Marketing,21,2024-09-15 12:52:00,7,4476135.01,2024-08-05 01:52:00,2024-08-31 01:52:00,8,NEW YORK,William Carter,0,Savills,,Global; Humanscale; Haworth; Allsteel,New York
rfp00417,Southbay Resort & Spa,SUBMITTED,Retail / Hospitality,Ethan Brooks,2026-04-08 12:16:00,2026-03-06 00:16:00,2026-03-05 08:16:00,2026-03-06 20:27:07,RFP Team,48,1,1163720.36,16,RFP Team,24,2026-04-27 23:16:00,8,1281720.4,2026-03-10 10:16:00,2026-04-08 12:16:00,4,ORLANDO,Emily Taylor,1,Unispace,Beaufurn; Darran,Teknion; Haworth; Kimball,Orlando
rfp00418,Metro Health Campus,SUBMITTED,Healthcare,Noah Walker,2025-03-07 23:31:00,2025-02-21 09:31:00,2025-02-20 10:31:00,2025-03-07 11:47:53,Healthcare Bids,85,0,2864245.85,14,RFP Team,21,2025-05-17 10:31:00,7,2825898.28,2025-02-28 23:31:00,2025-03-07 23:31:00,5,ORLANDO,Ava Jenkins,1,HOK,,Allsteel; KI; Haworth,Orlando
rfp00419,North County Administrative Complex,IN_REVIEW,Government,Mia Cooper,2025-08-15 04:54:00,2025-07-19 10:54:00,2025-07-17 15:54:00,2025-08-05 11:30:49,Public Sector Bids,63,0,2000811.39,16,Sales,24,2025-08-31 13:54:00,8,1938957.55,2025-08-01 02:54:00,2025-08-15 04:54:00,4,ORLANDO,Emily Moore,1,TPG Architecture,,JSI; Teknion,Orlando
rfp00420,North County Administrative Complex,WON,Government,Ethan Brooks,2025-05-04 17:52:00,2025-03-20 05:52:00,2025-03-18 15:52:00,2025-06-20 10:00:34,Public Sector Bids,23,0,209729.51,30,RFP Team,35,2025-06-25 04:52:00,20,209522.18,2025-04-05 14:52:00,2025-05-04 17:52:00,1,TAMPA,Liam Parker,1,HKS,,KI; Bernhardt; Global,Tampa
rfp00421,Vantage Dining Collective,SUBMITTED,Retail / Hospitality,David Thompson,2025-07-26 04:32:00,2025-06-16 13:32:00,2025-06-16 10:32:00,2025-06-21 20:16:51,RFP Team,45,0,1526238.55,16,Sales,24,2025-08-23 13:32:00,8,1642226.64,2025-06-28 01:32:00,2025-07-26 04:32:00,4,ATLANTA,Emily Taylor,0,DLR Group,,Stylex; KI; Bernhardt; Kimball,Atlanta
rfp00422,Southbay Resort & Spa,SUBMITTED,Retail / Hospitality,Olivia Bennett,2026-02-26 01:57:00,2026-01-24 10:57:00,2026-01-22 17:57:00,2026-02-23 19:31:04,RFP Team,86,1,2789702.94,14,RFP Team,21,2026-04-18 15:57:00,7,3112902.55,2026-01-30 22:57:00,2026-02-26 01:57:00,5,HOLLYWOOD,Daniel Moore,1,Corgan,Versteel,Davis Furniture; Haworth,Hollywood
rfp00423,Apex Consulting HQ,DRAFT,Corporate Office,Ethan Brooks,2025-03-24 13:02:00,2025-02-18 00:02:00,2025-02-16 10:02:00,2025-02-22 13:06:00,Strategic Accounts,35,0,1729455.88,16,RFP Team,24,2025-06-03 03:02:00,8,1712970.82,2025-02-26 10:02:00,2025-03-24 13:02:00,4,HOLLYWOOD,Emily Taylor,1,IA Interior Architects,,Humanscale; Bernhardt,Hollywood
rfp00424,Riverbend Clinic Network,WON,Healthcare,Mia Cooper,2024-08-16 07:00:00,2024-07-23 19:00:00,2024-07-23 15:00:00,2024-09-06 03:02:13,Healthcare Bids,36,0,843447.28,20,Sales,30,2024-10-06 18:00:00,10,786084.61,2024-08-09 07:00:00,2024-08-16 07:00:00,3,NEW YORK,Emily Taylor,1,NELSON,,Global; National,New York
rfp00425,Aurora Convention Center,SUBMITTED,Retail / Hospitality,James Davis,2026-02-17 22:59:00,2026-01-31 13:59:00,2026-01-31 13:59:00,2026-02-03 07:49:26,RFP Team,22,0,470388.65,20,Sales,30,2026-04-04 09:59:00,10,523872.14,2026-02-08 22:59:00,2026-02-17 22:59:00,3,TAMPA,James Davis,1,The Switzer Group,,Humanscale; Bernhardt,Tampa
rfp00426,Lakeside Medical Pavilion,SUBMITTED,Healthcare,William Wilson,2025-07-24 04:32:00,2025-06-14 09:32:00,2025-06-13 08:32:00,2025-06-27 13:39:23,Healthcare Bids,26,1,369134.91,20,Sales,30,2025-10-07 18:32:00,10,378017.58,2025-06-29 01:32:00,2025-07-24 04:32:00,2,ATLANTA,Emily Taylor,0,Savills,9to5 Seating; Andreu World,KI; Allsteel; Humanscale; National,Atlanta
rfp00427,Metro Health Campus,DRAFT,Healthcare,David Thompson,2024-08-08 20:46:00,2024-07-06 07:46:00,2024-07-05 11:46:00,2024-07-19 03:22:35,Healthcare Bids,96,0,4877730.83,14,Sales,21,2024-09-29 05:46:00,7,4688157.2,2024-07-17 17:46:00,2024-08-08 20:46:00,8,ORLANDO,Emily Moore,1,Unispace,,HON; National; Bernhardt; JSI,Orlando
rfp00428,Valley Pediatric Institute,SUBMITTED,Healthcare,Noah Walker,2026-03-27 21:01:00,2026-02-18 09:01:00,2026-02-18 09:01:00,2026-02-25 21:46:45,Healthcare Bids,91,1,3194038.9,14,Design,21,2026-05-02 08:01:00,7,3171198.11,2026-02-25 19:01:00,2026-03-27 21:01:00,5,TAMPA,Ava Jenkins,1,Gensler,OFS; Darran,Humanscale; HON; Davis Furniture; Global,Tampa
rfp00429,Grand Harbor Hotel,IN_REVIEW,Retail / Hospitality,William Wilson,2025-06-05 17:33:00,2025-05-08 02:33:00,2025-05-06 10:33:00,2025-06-22 15:57:55,RFP Team,69,0,2531489.73,14,Sales,21,2025-06-23 04:33:00,7,2323231.45,2025-05-22 14:33:00,2025-06-05 17:33:00,6,NEW YORK,Grace Turner,1,Unispace,,Bernhardt; Allsteel; KI,New York
rfp00430,Metro City Government Center,DRAFT,Government,Sophia Carter,2026-01-18 06:10:00,2025-12-17 19:10:00,2025-12-16 08:10:00,2026-01-06 13:01:09,Public Sector Bids,30,0,583775.98,20,RFP Team,30,2026-03-16 15:10:00,10,595102.2,2026-01-02 05:10:00,2026-01-18 06:10:00,4,TAMPA,Emily Taylor,1,HOK,,Humanscale; Bernhardt; KI,Tampa
rfp00431,Skyline Boutique Hotel,SUBMITTED,Retail / Hospitality,Lucas Martin,2026-04-12 21:56:00,2026-03-08 07:56:00,2026-03-06 12:56:00,2026-03-28 14:37:21,RFP Team,13,1,222376.04,30,RFP Team,35,2026-06-14 11:56:00,20,220309.97,2026-03-24 21:56:00,2026-04-12 21:56:00,0,ORLANDO,Grace Turner,0,CallisonRTKL,OFS; Versteel; Keilhauer,Kimball; Stylex; National,Orlando
rfp00432,Lakeside Medical Pavilion,LOST,Healthcare,Amelia Reed,2025-07-04 06:06:00,2025-05-22 19:06:00,2025-05-22 11:06:00,2025-07-26 02:59:55,Healthcare Bids,127,0,4653319.79,20,Sales,30,2025-08-03 17:06:00,10,371003,2025-06-07 04:06:00,2025-07-04 06:06:00,8,ORLANDO,James Davis,1,Gensler,,Teknion; Haworth,Orlando
rfp00433,Crescent Rehabilitation Hospital,IN_REVIEW,Healthcare,David Thompson,2025-02-22 17:56:00,2025-01-21 05:56:00,2025-01-20 17:56:00,2025-01-31 02:58:20,Healthcare Bids,60,1,1519398.07,16,RFP Team,24,2025-03-17 07:56:00,8,1677057.83,2025-01-28 17:56:00,2025-02-22 17:56:00,4,ATLANTA,Logan Foster,1,DLR Group,Martin Brattrud; Fabricate,Allsteel; HON,Atlanta
rfp00434,Civic Services Headquarters,WON,Government,Noah Walker,2025-03-12 09:57:00,2025-02-18 20:57:00,2025-02-17 15:57:00,2025-05-06 01:22:08,Public Sector Bids,103,0,3231561.6,14,RFP Team,21,2025-05-01 23:57:00,7,3761473,2025-02-28 08:57:00,2025-03-12 09:57:00,7,NEW YORK,William Carter,0,TPG Architecture,,Teknion; Allsteel,New York
rfp00435,Civic Services Headquarters,SUBMITTED,Government,David Thompson,2024-11-18 10:16:00,2024-10-24 18:16:00,2024-10-23 10:16:00,2024-11-11 17:00:48,Public Sector Bids,63,0,2333836.1,14,Design,21,2024-12-06 19:16:00,7,2153875.18,2024-11-01 08:16:00,2024-11-18 10:16:00,5,ATLANTA,Emily Moore,0,DLR Group,,Davis Furniture; Humanscale; Stylex; KI,Atlanta
rfp00436,North County Administrative Complex,LOST,Government,Ethan Brooks,2025-06-16 19:56:00,2025-05-14 07:56:00,2025-05-13 09:56:00,2025-06-30 06:12:16,Public Sector Bids,37,0,1257676.69,30,Sales,35,2025-07-15 04:56:00,20,153347,2025-05-22 19:56:00,2025-06-16 19:56:00,2,NEW YORK,Ava Jenkins,0,Perkins&Will,,Haworth; Global; Bernhardt,New York
rfp00437,Cedar Grove Library Commons,IN_REVIEW,Education,William Wilson,2024-10-09 16:17:00,2024-09-18 01:17:00,2024-09-17 11:17:00,2024-09-29 12:08:59,Education Pursuits,27,0,455493.41,20,RFP Team,30,2024-11-11 06:17:00,10,465410.48,2024-10-03 15:17:00,2024-10-09 16:17:00,3,NEW YORK,Ava Jenkins,1,HOK,,Allsteel; Teknion,New York
rfp00438,Vantage Dining Collective,WON,Retail / Hospitality,William Wilson,2025-05-08 14:51:00,2025-04-14 20:51:00,2025-04-14 13:51:00,2025-05-19 03:19:57,RFP Team,18,0,144965.68,30,RFP Team,35,2025-05-24 23:51:00,20,156787.67,2025-04-21 12:51:00,2025-05-08 14:51:00,2,ORLANDO,William Carter,0,NELSON,,Humanscale; KI; HON; Allsteel,Orlando
rfp00439,Emerson University Innovation Hall,LOST,Education,David Thompson,2025-02-20 01:14:00,2025-01-17 13:14:00,2025-01-17 08:14:00,2025-04-26 02:25:53,Education Pursuits,56,1,1716743.38,30,Creative,35,2025-04-22 10:14:00,20,121160,2025-01-29 23:14:00,2025-02-20 01:14:00,4,TAMPA,Emily Taylor,1,HKS,OFS; 9to5 Seating,Davis Furniture; Bernhardt,Tampa
rfp00440,North County Administrative Complex,WON,Government,Noah Walker,2025-03-11 14:52:00,2025-02-04 02:52:00,2025-02-02 12:52:00,2025-04-12 15:55:06,Public Sector Bids,83,1,2104040.73,14,Sales,21,2025-05-24 04:52:00,7,2158741.07,2025-02-12 12:52:00,2025-03-11 14:52:00,6,TAMPA,Ava Jenkins,1,Savills,m.a.d.; Martin Brattrud; Via Seating,Bernhardt; National; Kimball,Tampa
rfp00441,Riverbend Clinic Network,SUBMITTED,Healthcare,Amelia Reed,2025-04-06 18:59:00,2025-03-14 07:59:00,2025-03-12 10:59:00,2025-04-02 07:56:48,Healthcare Bids,97,0,3185255.13,14,Creative,21,2025-04-24 03:59:00,7,2903647.17,2025-03-27 16:59:00,2025-04-06 18:59:00,6,HOLLYWOOD,Liam Parker,1,DLR Group,,Bernhardt; JSI; KI; Kimball,Hollywood
rfp00442,Northbridge Financial Center,WON,Corporate Office,Sophia Carter,2025-11-16 15:27:00,2025-10-09 22:27:00,2025-10-09 17:27:00,2026-01-10 12:06:52,Strategic Accounts,32,0,795326.54,20,RFP Team,30,2026-01-04 00:27:00,10,748782.59,2025-10-20 14:27:00,2025-11-16 15:27:00,3,ATLANTA,Logan Foster,0,DLR Group,,KI; Davis Furniture,Atlanta
rfp00443,Beacon Charter Academy,IN_REVIEW,Education,Amelia Reed,2026-01-08 10:35:00,2025-12-08 19:35:00,2025-12-07 14:35:00,2025-12-21 02:12:52,Education Pursuits,28,0,802209.49,20,Creative,30,2026-01-29 19:35:00,10,702690.51,2025-12-17 09:35:00,2026-01-08 10:35:00,2,ORLANDO,Emily Taylor,1,NELSON,,Allsteel; Humanscale; Haworth; JSI,Orlando
rfp00444,North County Administrative Complex,LOST,Government,William Wilson,2025-05-04 19:56:00,2025-04-11 06:56:00,2025-04-09 10:56:00,2025-05-15 22:56:50,Public Sector Bids,40,1,1144943.05,30,RFP Team,35,2025-05-26 06:56:00,20,230771,2025-04-26 16:56:00,2025-05-04 19:56:00,2,HOLLYWOOD,Emily Moore,0,Perkins&Will,9to5 Seating,Teknion; Allsteel,Hollywood
rfp00445,Capital STEM Research Building,WON,Education,Amelia Reed,2025-11-13 23:21:00,2025-10-08 04:21:00,2025-10-06 14:21:00,2025-11-16 06:23:06,Education Pursuits,40,0,1264185.53,16,RFP Team,24,2026-01-02 10:21:00,8,1292251.55,2025-10-24 20:21:00,2025-11-13 23:21:00,2,HOLLYWOOD,Mason Reed,1,Perkins&Will,,Stylex; HON,Hollywood
rfp00446,Westfield High School District,SUBMITTED,Education,Olivia Bennett,2026-03-09 15:03:00,2026-02-13 02:03:00,2026-02-11 12:03:00,2026-02-24 05:27:11,Education Pursuits,56,0,1933622.32,14,RFP Team,21,2026-03-29 00:03:00,7,2159891.57,2026-02-19 14:03:00,2026-03-09 15:03:00,6,TAMPA,Emily Moore,0,Unispace,,Kimball; Global; HON; Bernhardt,Tampa
rfp00447,Metro City Government Center,NO_BID,Government,Sophia Carter,2024-10-20 22:29:00,2024-09-11 06:29:00,2024-09-10 17:29:00,2024-11-12 08:55:40,Public Sector Bids,7,0,165649.86,30,RFP Team,35,2024-11-17 07:29:00,20,214204,2024-09-24 20:29:00,2024-10-20 22:29:00,3,TAMPA,Ava Jenkins,1,HKS,,Allsteel; KI; Bernhardt; Stylex,Tampa
rfp00448,Cedar Grove Library Commons,LOST,Education,Amelia Reed,2026-01-06 22:11:00,2025-12-10 07:11:00,2025-12-09 16:11:00,2026-01-06 23:46:29,Education Pursuits,14,0,109927.18,30,Sales,35,2026-02-19 07:11:00,20,36066,2025-12-20 21:11:00,2026-01-06 22:11:00,1,HOLLYWOOD,Emily Moore,1,HKS,,Davis Furniture; National; Allsteel,Hollywood
rfp00449,Riverbend Clinic Network,NO_BID,Healthcare,Olivia Bennett,2026-01-19 16:59:00,2025-12-28 06:59:00,2025-12-26 08:59:00,2026-02-13 03:28:17,Healthcare Bids,37,1,2962875.29,20,Sales,30,2026-02-26 06:59:00,10,490577,2026-01-09 15:59:00,2026-01-19 16:59:00,4,NEW YORK,Emily Moore,1,Corgan,9to5 Seating; Versteel,Allsteel; Kimball; Stylex,New York
rfp00450,Pinnacle Advisory Tower,WON,Corporate Office,Olivia Bennett,2024-12-07 15:50:00,2024-11-07 21:50:00,2024-11-06 16:50:00,2025-01-06 07:34:17,Strategic Accounts,64,0,1663245.88,16,RFP Team,24,2025-01-20 02:50:00,8,1804620.03,2024-11-22 13:50:00,2024-12-07 15:50:00,4,ATLANTA,Liam Parker,1,HKS,,Humanscale; Global; HON; Bernhardt,Atlanta
rfp00451,Grand Harbor Hotel,WON,Retail / Hospitality,Olivia Bennett,2025-11-03 10:04:00,2025-09-27 22:04:00,2025-09-27 16:04:00,2025-11-25 14:04:22,RFP Team,111,0,3480601.51,14,Design,21,2025-12-05 19:04:00,7,3701377.68,2025-10-11 10:04:00,2025-11-03 10:04:00,6,NEW YORK,Daniel Moore,1,DLR Group,,Global; Allsteel,New York
rfp00452,Valley Pediatric Institute,SUBMITTED,Healthcare,Amelia Reed,2026-01-09 06:28:00,2025-12-05 18:28:00,2025-12-04 10:28:00,2025-12-09 00:39:27,Healthcare Bids,25,0,470693.35,20,RFP Team,30,2026-01-23 20:28:00,10,514784.85,2025-12-14 04:28:00,2026-01-09 06:28:00,1,ATLANTA,Mason Reed,1,NELSON,,JSI; Kimball; Davis Furniture,Atlanta
rfp00453,Northbridge Financial Center,WON,Corporate Office,David Thompson,2025-10-12 11:32:00,2025-09-17 21:32:00,2025-09-16 13:32:00,2025-10-28 02:53:35,Strategic Accounts,59,0,1747306.27,14,Sales,21,2025-10-28 20:32:00,7,2030634.74,2025-09-25 11:32:00,2025-10-12 11:32:00,4,ORLANDO,Emily Moore,1,Corgan,,Kimball; Bernhardt; KI; Humanscale,Orlando
rfp00454,Paragon Logistics HQ,WON,Corporate Office,Amelia Reed,2024-12-20 03:52:00,2024-11-14 08:52:00,2024-11-12 15:52:00,2024-12-29 12:09:18,Strategic Accounts,59,0,1824096.74,14,Sales,21,2025-02-14 12:52:00,7,2031855.33,2024-11-21 00:52:00,2024-12-20 03:52:00,3,HOLLYWOOD,Emily Moore,0,JLL,,Allsteel; KI; National,Hollywood
rfp00455,Civic Services Headquarters,WON,Government,Mia Cooper,2025-08-20 21:35:00,2025-07-30 05:35:00,2025-07-29 16:35:00,2025-09-26 19:11:33,Public Sector Bids,31,0,490722.34,20,RFP Team,30,2025-10-19 08:35:00,10,551462.81,2025-08-06 21:35:00,2025-08-20 21:35:00,3,ATLANTA,William Carter,1,CallisonRTKL,,KI; Allsteel; HON; Davis Furniture,Atlanta
rfp00456,Vantage Dining Collective,SUBMITTED,Retail / Hospitality,Sophia Carter,2024-08-04 22:51:00,2024-07-11 08:51:00,2024-07-10 13:51:00,2024-08-01 18:34:32,RFP Team,33,0,792262.17,20,Creative,30,2024-10-13 12:51:00,10,883446.07,2024-07-27 22:51:00,2024-08-04 22:51:00,3,ATLANTA,William Carter,1,HKS,,National; Stylex; Bernhardt,Atlanta
rfp00457,Westfield High School District,DRAFT,Education,Mia Cooper,2025-04-16 07:46:00,2025-03-19 17:46:00,2025-03-18 15:46:00,2025-03-24 20:59:28,Education Pursuits,34,1,1648190.52,16,RFP Team,24,2025-05-02 16:46:00,8,1666481.36,2025-04-01 05:46:00,2025-04-16 07:46:00,4,TAMPA,Daniel Moore,1,HOK,Beaufurn; Keilhauer; Fabricate,National; Allsteel,Tampa
